track_file; timestamp of the run; had_video; was_guided; was_force_merge_allowed; distance_from_calculated_arena; max_trace_gap; min_trace_length; bee_max_step_len; bee_max_step_len_per_frame; max_trace_gap_to_interpolate_distance; max_step_distance_to_merge_overlapping_traces; force_merge_vicinity; screen_size; loaded traces; inside arena; zero length; jumps forth and back fixed; traces swapped; after first gaps and redundant; after merging overlapping traces; population size 
../data/Video_tracking/190930/20190930_112905317_1BEE_generated_20211019_103540_nn.csv; 2022-10-27 18:32:36.943223; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 33; 33; 22; 2; 0; 7; 7; 1
../data/Video_tracking/190930/20190930_112905317_1BEE_generated_20211019_103540_nn.csv; 2022-10-30 18:53:35.178738; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 33; 33; 22; 2; 0; 4; 4; 1
../data/Video_tracking/190930/20190930_112905317_1BEE_generated_20211019_103540_nn.csv; 2022-10-31 13:09:26.619931; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 33; 33; 22; 2; 0; 3; 3; 1
../data/Video_tracking/190930/20190930_112905317_1BEE_generated_20211019_103540_nn.csv; 2022-10-31 15:09:39.658308; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 33; 33; 22; 2; 0; 1; 1; 1
../data/Video_tracking/190930/20190930_112905317_1BEE_generated_20211019_103540_nn.csv; 2022-11-15 19:35:36.926175; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 33; 33; 15; 2; 0; 1; 1; 1
../data/Video_tracking/190930/20190930_112905317_1BEE_generated_20211019_103540_nn.csv; 2022-11-16 15:29:58.838441; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 33; 33; 13; 2; 0; 1; 1; 1
../data/Video_tracking/190930/20190930_112905317_1BEE_generated_20211019_103540_nn.csv; 2022-11-23 18:15:15.104037; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 33; 33; 17; 2; 0; 1; 1; 1
../data/Video_tracking/190930/20190930_112905317_1BEE_generated_20211019_103540_nn.csv; 2022-11-29 15:13:53.871496; Unknown; Unknown; Unknown; 50; 100; 1; 50; 70; 20; 50; 100; 500; [[0, 900], [0, 900]]; 33; 33; 22; 2; 0; 7; 7; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-10-24 22:33:35.949756; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 378; 378; ; 36; 0; 40; 29; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-10-25 16:31:11.933545; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 378; 378; ; 36; 0; 8; 5; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-10-25 18:05:28.813867; Unknown; Unknown; Unknown; 50; 300; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 378; 378; ; 36; 0; 16; 10; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-10-25 18:07:35.364051; Unknown; Unknown; Unknown; 50; 200; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 378; 378; ; 36; 0; 31; 22; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-10-25 18:09:39.372502; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 378; 378; ; 36; 0; 31; 22; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-10-26 14:00:42.074416; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 378; 378; 235; 36; 0; 31; 21; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-10-27 17:37:16.700819; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 378; 378; 235; 36; 0; 40; 29; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-10-27 18:32:38.906923; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 378; 378; 235; 36; 0; 40; 26; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-10-30 18:53:36.645365; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 378; 378; 235; 36; 0; 34; 20; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-10-31 13:09:28.251753; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 378; 378; 235; 36; 0; 22; 8; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-10-31 15:09:41.145997; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 378; 378; 235; 36; 0; 16; 1; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-11-15 19:35:38.471285; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 378; 378; 93; 36; 0; 17; 1; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-11-16 15:30:00.570192; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 378; 378; 44; 34; 0; 10; 1; 1
../data/Video_tracking/190930/20190930_115128061_1BEE_generated_20211020_072929_nn.csv; 2022-11-23 18:15:16.995033; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 378; 378; 225; 36; 0; 16; 1; 1
../data/Video_tracking/190930/20190930_145350661_1BEE_generated_20211018_102533_nn.csv; 2022-10-24 22:33:42.669093; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 523; 523; ; 31; 0; 44; 36; 1
../data/Video_tracking/190930/20190930_145350661_1BEE_generated_20211018_102533_nn.csv; 2022-10-25 16:31:13.406628; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 523; 523; ; 31; 0; 29; 23; 1
../data/Video_tracking/190930/20190930_145350661_1BEE_generated_20211018_102533_nn.csv; 2022-10-25 18:05:30.179189; Unknown; Unknown; Unknown; 50; 300; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 523; 523; ; 31; 0; 33; 26; 1
../data/Video_tracking/190930/20190930_145350661_1BEE_generated_20211018_102533_nn.csv; 2022-10-25 18:07:36.752369; Unknown; Unknown; Unknown; 50; 200; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 523; 523; ; 31; 0; 44; 36; 1
../data/Video_tracking/190930/20190930_145350661_1BEE_generated_20211018_102533_nn.csv; 2022-10-25 18:09:40.806699; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 523; 523; ; 31; 0; 44; 36; 1
../data/Video_tracking/190930/20190930_145350661_1BEE_generated_20211018_102533_nn.csv; 2022-10-26 14:00:43.594458; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 523; 523; 390; 31; 0; 44; 35; 1
../data/Video_tracking/190930/20190930_145350661_1BEE_generated_20211018_102533_nn.csv; 2022-10-27 17:37:18.349869; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 523; 523; 390; 31; 0; 44; 36; 1
../data/Video_tracking/190930/20190930_145350661_1BEE_generated_20211018_102533_nn.csv; 2022-10-27 18:32:40.706732; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 523; 523; 390; 31; 0; 44; 31; 1
../data/Video_tracking/190930/20190930_145350661_1BEE_generated_20211018_102533_nn.csv; 2022-10-31 13:09:29.886041; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 523; 523; 390; 31; 0; 42; 30; 1
../data/Video_tracking/190930/20190930_145350661_1BEE_generated_20211018_102533_nn.csv; 2022-10-31 15:09:42.609118; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 523; 523; 390; 31; 0; 43; 30; 1
../data/Video_tracking/190930/20190930_145350661_1BEE_generated_20211018_102533_nn.csv; 2022-12-07 13:35:51.816518; Unknown; Unknown; Unknown; 50; 100; 1; 50; 70; 20; 50; 100; 500; [[0, 900], [0, 900]]; 523; 523; 390; 31; 0; 42; 30; 1
../data/Video_tracking/191001/20191001_114401465_1BEE_generated_20211026_100501_nn.csv; 2022-10-24 22:33:47.342208; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 31; 31; ; 2; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_114401465_1BEE_generated_20211026_100501_nn.csv; 2022-10-25 16:31:14.427396; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 31; 31; ; 2; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_114401465_1BEE_generated_20211026_100501_nn.csv; 2022-10-25 18:05:31.007968; Unknown; Unknown; Unknown; 50; 300; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 31; 31; ; 2; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_114401465_1BEE_generated_20211026_100501_nn.csv; 2022-10-25 18:07:37.651956; Unknown; Unknown; Unknown; 50; 200; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 31; 31; ; 2; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_114401465_1BEE_generated_20211026_100501_nn.csv; 2022-10-25 18:09:41.698284; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 31; 31; ; 2; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_114401465_1BEE_generated_20211026_100501_nn.csv; 2022-10-26 14:00:44.540500; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 31; 31; 21; 2; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_114401465_1BEE_generated_20211026_100501_nn.csv; 2022-10-27 17:37:19.293338; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 31; 31; 21; 2; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_114401465_1BEE_generated_20211026_100501_nn.csv; 2022-10-27 18:32:41.635121; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 31; 31; 21; 2; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_114401465_1BEE_generated_20211026_100501_nn.csv; 2022-10-31 13:09:30.901873; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 31; 31; 21; 2; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_114401465_1BEE_generated_20211026_100501_nn.csv; 2022-10-31 15:09:43.587877; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 31; 31; 21; 2; 0; 2; 1; 1
../data/Video_tracking/191001/20191001_114401465_1BEE_generated_20211026_100501_nn.csv; 2022-11-15 19:35:39.387304; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 31; 31; 8; 2; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_114401465_1BEE_generated_20211026_100501_nn.csv; 2022-11-16 15:30:01.767720; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 31; 31; 8; 2; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_114401465_1BEE_generated_20211026_100501_nn.csv; 2022-11-23 18:15:18.205317; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 31; 31; 11; 2; 0; 2; 1; 1
../data/Video_tracking/191001/20191001_143255621_1BEE_generated_20211029_082206_nn.csv; 2022-10-24 22:34:22.853105; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 3; 3; ; 0; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_143255621_1BEE_generated_20211029_082206_nn.csv; 2022-10-25 16:31:15.359512; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 3; 3; ; 0; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_143255621_1BEE_generated_20211029_082206_nn.csv; 2022-10-25 18:05:31.856699; Unknown; Unknown; Unknown; 50; 300; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 3; 3; ; 0; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_143255621_1BEE_generated_20211029_082206_nn.csv; 2022-10-25 18:07:38.480748; Unknown; Unknown; Unknown; 50; 200; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 3; 3; ; 0; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_143255621_1BEE_generated_20211029_082206_nn.csv; 2022-10-25 18:09:42.514133; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 3; 3; ; 0; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_143255621_1BEE_generated_20211029_082206_nn.csv; 2022-10-26 14:00:45.455121; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 3; 3; 1; 0; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_143255621_1BEE_generated_20211029_082206_nn.csv; 2022-10-27 17:37:20.165867; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 3; 3; 1; 0; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_143255621_1BEE_generated_20211029_082206_nn.csv; 2022-10-27 18:32:42.521527; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 3; 3; 1; 0; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_143255621_1BEE_generated_20211029_082206_nn.csv; 2022-10-31 13:09:31.778907; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 3; 3; 1; 0; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_143255621_1BEE_generated_20211029_082206_nn.csv; 2022-10-31 15:09:44.448745; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 3; 3; 1; 0; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_143255621_1BEE_generated_20211029_082206_nn.csv; 2022-11-15 19:35:40.297852; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 3; 3; 1; 0; 0; 1; 1; 1
../data/Video_tracking/191001/20191001_143255621_1BEE_generated_20211029_082206_nn.csv; 2022-11-16 15:30:02.810761; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 3; 3; 1; 0; 0; 1; 1; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-10-24 22:34:53.913877; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 281; 281; ; 1; 0; 102; 102; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-10-25 16:31:16.351069; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 281; 281; ; 1; 0; 9; 9; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-10-25 18:05:32.853062; Unknown; Unknown; Unknown; 50; 300; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 281; 281; ; 1; 0; 28; 28; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-10-25 18:07:39.678546; Unknown; Unknown; Unknown; 50; 200; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 281; 281; ; 1; 0; 95; 95; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-10-25 18:09:43.731878; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 281; 281; ; 1; 0; 95; 95; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-10-26 14:00:46.806477; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 281; 281; 192; 1; 0; 95; 95; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-10-27 17:37:21.362921; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 281; 281; 192; 1; 0; 102; 102; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-10-27 18:32:43.726723; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 281; 281; 192; 1; 0; 102; 102; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-10-30 18:53:41.695519; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 281; 281; 192; 1; 0; 55; 55; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-10-31 13:09:33.063301; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 281; 281; 192; 1; 0; 11; 11; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-10-31 15:09:46.649505; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 281; 281; 192; 1; 0; 1; 1; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-11-15 19:35:42.070123; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 281; 281; 127; 1; 0; 1; 1; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-11-16 15:30:04.269069; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 281; 281; 71; 1; 0; 1; 1; 1
../data/Video_tracking/191002/20191002_104343446_1BEE_generated_20211220_113343_nn.csv; 2022-11-23 18:15:21.384944; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 281; 281; 187; 1; 0; 1; 1; 1
../data/Video_tracking/191002/20191002_135837756_1BEE_generated_20211222_092214_nn.csv; 2022-10-24 22:34:58.483499; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 121; 121; ; 10; 0; 14; 10; 1
../data/Video_tracking/191002/20191002_135837756_1BEE_generated_20211222_092214_nn.csv; 2022-10-25 16:31:17.350971; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 121; 121; ; 10; 0; 6; 5; 1
../data/Video_tracking/191002/20191002_135837756_1BEE_generated_20211222_092214_nn.csv; 2022-10-25 18:05:33.747646; Unknown; Unknown; Unknown; 50; 300; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 121; 121; ; 10; 0; 6; 5; 1
../data/Video_tracking/191002/20191002_135837756_1BEE_generated_20211222_092214_nn.csv; 2022-10-25 18:07:40.599084; Unknown; Unknown; Unknown; 50; 200; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 121; 121; ; 10; 0; 14; 10; 1
../data/Video_tracking/191002/20191002_135837756_1BEE_generated_20211222_092214_nn.csv; 2022-10-25 18:09:44.622492; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 121; 121; ; 10; 0; 14; 10; 1
../data/Video_tracking/191002/20191002_135837756_1BEE_generated_20211222_092214_nn.csv; 2022-10-26 14:00:47.865311; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 121; 121; 66; 10; 0; 14; 8; 1
../data/Video_tracking/191002/20191002_135837756_1BEE_generated_20211222_092214_nn.csv; 2022-10-27 17:37:22.374403; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 121; 121; 66; 10; 0; 14; 11; 1
../data/Video_tracking/191002/20191002_135837756_1BEE_generated_20211222_092214_nn.csv; 2022-10-27 18:32:44.820014; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 121; 121; 66; 10; 0; 14; 6; 1
../data/Video_tracking/191002/20191002_135837756_1BEE_generated_20211222_092214_nn.csv; 2022-10-31 13:09:34.257182; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 121; 121; 66; 10; 0; 17; 7; 1
../data/Video_tracking/191002/20191002_135837756_1BEE_generated_20211222_092214_nn.csv; 2022-10-31 15:09:48.052951; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 121; 121; 66; 10; 0; 11; 1; 1
../data/Video_tracking/191002/20191002_135837756_1BEE_generated_20211222_092214_nn.csv; 2022-11-15 19:35:43.318523; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 121; 121; 24; 10; 0; 4; 1; 1
../data/Video_tracking/191002/20191002_135837756_1BEE_generated_20211222_092214_nn.csv; 2022-11-16 15:30:05.607326; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 121; 121; 13; 10; 0; 2; 1; 1
../data/Video_tracking/191002/20191002_135837756_1BEE_generated_20211222_092214_nn.csv; 2022-11-23 18:15:23.541145; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 121; 121; 58; 10; 0; 11; 1; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-10-24 22:35:13.146993; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 405; 390; ; 1223; 0; 114; 2; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-10-25 16:31:21.633283; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 405; 390; ; 1223; 0; 55; 2; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-10-25 18:05:37.666192; Unknown; Unknown; Unknown; 50; 300; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 405; 390; ; 1223; 0; 62; 2; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-10-25 18:07:46.111312; Unknown; Unknown; Unknown; 50; 200; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 405; 390; ; 1223; 0; 104; 2; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-10-25 18:09:49.990140; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 405; 390; ; 1223; 0; 104; 2; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-10-26 14:00:53.416279; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 405; 390; 328; 1223; 0; 104; 2; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-10-27 17:37:29.011574; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 405; 390; 328; 1223; 0; 114; 2; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-10-27 18:32:51.104783; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 405; 390; 328; 1223; 0; 114; 2; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-10-30 18:53:49.998919; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 405; 390; 328; 1223; 0; 113; 1; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-10-31 13:09:40.763022; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 405; 390; 328; 1223; 0; 107; 1; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-10-31 15:09:54.563647; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 405; 390; 328; 1223; 0; 106; 1; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-11-15 19:35:50.280208; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 405; 390; 251; 1223; 0; 106; 1; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-11-16 15:30:12.123510; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 405; 390; 115; 1212; 0; 77; 1; 1
../data/Video_tracking/191003/20191003_101739372_1BEE_generated_20211222_111933_nn.csv; 2022-11-23 18:15:31.265621; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 405; 390; 314; 1223; 0; 106; 1; 1
